Division,Event_Unique_Id,Homicide_Type,Hood_ID,Neighbourhood,ObjectId,Occurrence_Date,Occurrence_year,_id,geometry
D23,GO-2018484039,Shooting,8,Humber Heights-Westmount (8),850,2018-03-16T00:00:00,2018,850,"{'type': 'Point', 'coordinates': (-79.5173064, 43.69461525)}"
D22,GO-2015457868,Other,17,Mimico (includes Humber Bay Shores) (17),851,2015-03-18T00:00:00,2015,851,"{'type': 'Point', 'coordinates': (-79.48323001, 43.62051242)}"
D32,GO-2018489653,Shooting,31,Yorkdale-Glen Park (31),852,2018-03-17T00:00:00,2018,852,"{'type': 'Point', 'coordinates': (-79.45547639, 43.71764066)}"
D23,GO-2015531511,Shooting,2,Mount Olive-Silverstone-Jamestown (2),853,2015-03-30T00:00:00,2015,853,"{'type': 'Point', 'coordinates': (-79.58637766000001, 43.73250887)}"
D32,GO-2018489653,Shooting,31,Yorkdale-Glen Park (31),854,2018-03-17T00:00:00,2018,854,"{'type': 'Point', 'coordinates': (-79.45547639, 43.71764066)}"
D13,GO-2015618195,Other,92,Corso Italia-Davenport (92),855,2015-04-14T00:00:00,2015,855,"{'type': 'Point', 'coordinates': (-79.43971621, 43.678692100000006)}"
D41,GO-2018619032,Shooting,45,Parkwoods-Donalda (45),856,2018-04-06T00:00:00,2018,856,"{'type': 'Point', 'coordinates': (-79.31812314, 43.76451458)}"
D41,GO-2015669864,Stabbing,122,Birchcliffe-Cliffside (122),857,2015-04-23T00:00:00,2015,857,"{'type': 'Point', 'coordinates': (-79.26366309, 43.692068230000004)}"
D54,GO-2018639035,Stabbing,58,Old East York (58),858,2018-04-10T00:00:00,2018,858,"{'type': 'Point', 'coordinates': (-79.34307626, 43.6947226)}"
D54,GO-2015586781,Other,61,Taylor-Massey (61),859,2015-04-09T00:00:00,2015,859,"{'type': 'Point', 'coordinates': (-79.30344054, 43.69512936)}"
D41,GO-2018711594,Stabbing,124,Kennedy Park (124),860,2018-04-21T00:00:00,2018,860,"{'type': 'Point', 'coordinates': (-79.25243361, 43.72779384)}"
D43,GO-2015767516,Stabbing,136,West Hill (136),861,2015-05-08T00:00:00,2015,861,"{'type': 'Point', 'coordinates': (-79.18251531, 43.76302291)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),862,2018-04-23T00:00:00,2018,862,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D54,GO-2015831181,Shooting,65,Greenwood-Coxwell (65),863,2015-05-19T00:00:00,2015,863,"{'type': 'Point', 'coordinates': (-79.32472818000001, 43.68311648)}"
D11,GO-2015819674,Other,93,Dovercourt-Wallace Emerson-Junction (93),864,2015-05-17T00:00:00,2015,864,"{'type': 'Point', 'coordinates': (-79.45238466, 43.66549693)}"
D11,GO-2015843494,Shooting,93,Dovercourt-Wallace Emerson-Junction (93),865,2015-05-20T00:00:00,2015,865,"{'type': 'Point', 'coordinates': (-79.44770883, 43.65977965)}"
D43,GO-2015870230,Stabbing,137,Woburn (137),866,2015-05-25T00:00:00,2015,866,"{'type': 'Point', 'coordinates': (-79.23522673, 43.75772044)}"
D43,GO-2015916307,Shooting,137,Woburn (137),867,2015-06-01T00:00:00,2015,867,"{'type': 'Point', 'coordinates': (-79.23522673, 43.75772044)}"
D54,GO-2015922149,Stabbing,60,Woodbine-Lumsden (60),868,2015-05-30T00:00:00,2015,868,"{'type': 'Point', 'coordinates': (-79.31236897, 43.68947822)}"
D51,GO-2015926649,Stabbing,75,Church-Yonge Corridor (75),869,2015-06-03T00:00:00,2015,869,"{'type': 'Point', 'coordinates': (-79.37771935, 43.65196319)}"
D12,GO-2015988808,Other,111,Rockcliffe-Smythe (111),870,2015-06-12T00:00:00,2015,870,"{'type': 'Point', 'coordinates': (-79.49412358, 43.67258753)}"
D14,GO-20151086599,Shooting,84,Little Portugal (84),871,2015-06-28T00:00:00,2015,871,"{'type': 'Point', 'coordinates': (-79.42281418, 43.64123734)}"
D14,GO-20151086599,Shooting,84,Little Portugal (84),872,2015-06-28T00:00:00,2015,872,"{'type': 'Point', 'coordinates': (-79.42281418, 43.64123734)}"
D43,GO-20151182401,Stabbing,123,Cliffcrest (123),873,2015-07-12T00:00:00,2015,873,"{'type': 'Point', 'coordinates': (-79.22675432, 43.73002166)}"
D13,GO-20151178239,Other,93,Dovercourt-Wallace Emerson-Junction (93),874,2015-07-10T00:00:00,2015,874,"{'type': 'Point', 'coordinates': (-79.44725452, 43.66881017)}"
D51,GO-20151325557,Stabbing,74,North St.James Town (74),875,2015-08-03T00:00:00,2015,875,"{'type': 'Point', 'coordinates': (-79.37036718, 43.67025828)}"
D14,GO-20151330701,Shooting,82,Niagara (82),876,2015-08-04T00:00:00,2015,876,"{'type': 'Point', 'coordinates': (-79.42488998, 43.63268619)}"
D14,GO-20151330701,Shooting,82,Niagara (82),877,2015-08-04T00:00:00,2015,877,"{'type': 'Point', 'coordinates': (-79.42488998, 43.63268619)}"
D12,GO-20151352151,Stabbing,91,Weston-Pellam Park (91),878,2015-08-07T00:00:00,2015,878,"{'type': 'Point', 'coordinates': (-79.46385125000002, 43.67657424)}"
D52,GO-20151362027,Shooting,76,Bay Street Corridor (76),879,2015-08-09T00:00:00,2015,879,"{'type': 'Point', 'coordinates': (-79.38316368, 43.65431877)}"
D51,GO-20151423810,Shooting,73,Moss Park (73),880,2015-08-19T00:00:00,2015,880,"{'type': 'Point', 'coordinates': (-79.36947164, 43.65865872)}"
D12,GO-20151428790,Shooting,28,Rustic (28),881,2015-08-19T00:00:00,2015,881,"{'type': 'Point', 'coordinates': (-79.50407537, 43.71413802)}"
D23,GO-20151158745,Shooting,2,Mount Olive-Silverstone-Jamestown (2),882,2015-07-09T00:00:00,2015,882,"{'type': 'Point', 'coordinates': (-79.58637766000001, 43.73250887)}"
D12,GO-20151536584,Stabbing,111,Rockcliffe-Smythe (111),883,2015-09-06T00:00:00,2015,883,"{'type': 'Point', 'coordinates': (-79.49971721000001, 43.67823964)}"
D43,GO-20151577444,Stabbing,136,West Hill (136),884,2015-09-12T00:00:00,2015,884,"{'type': 'Point', 'coordinates': (-79.19639419000002, 43.76614804)}"
D43,GO-20151641806,Stabbing,135,Morningside (135),885,2015-09-22T00:00:00,2015,885,"{'type': 'Point', 'coordinates': (-79.21202255, 43.78954659)}"
D43,GO-20151692243,Shooting,134,Highland Creek (134),886,2015-10-01T00:00:00,2015,886,"{'type': 'Point', 'coordinates': (-79.15455554, 43.79357722)}"
D23,GO-20151791234,Shooting,1,West Humber-Clairville (1),887,2015-10-17T00:00:00,2015,887,"{'type': 'Point', 'coordinates': (-79.59552737, 43.68675813)}"
D51,GO-20151869657,Shooting,76,Bay Street Corridor (76),888,2015-10-31T00:00:00,2015,888,"{'type': 'Point', 'coordinates': (-79.38581622, 43.66799576)}"
D53,GO-20151899333,Shooting,55,Thorncliffe Park (55),889,2015-11-04T00:00:00,2015,889,"{'type': 'Point', 'coordinates': (-79.35542239, 43.71552389)}"
D55,GO-20151783770,Other,64,Woodbine Corridor (64),890,2015-11-10T00:00:00,2015,890,"{'type': 'Point', 'coordinates': (-79.31186665, 43.68037567)}"
D41,GO-20151939320,Other,120,Clairlea-Birchmount (120),891,2015-11-10T00:00:00,2015,891,"{'type': 'Point', 'coordinates': (-79.27293661, 43.71379396)}"
D51,GO-20151947851,Stabbing,71,Cabbagetown-South St.James Town (71),892,2015-11-13T00:00:00,2015,892,"{'type': 'Point', 'coordinates': (-79.37373773, 43.66729501)}"
D42,GO-20151950148,Stabbing,118,Tam O'Shanter-Sullivan (118),893,2015-11-13T00:00:00,2015,893,"{'type': 'Point', 'coordinates': (-79.31116492, 43.77797984000001)}"
D23,GO-20151975144,Shooting,1,West Humber-Clairville (1),894,2015-11-17T00:00:00,2015,894,"{'type': 'Point', 'coordinates': (-79.60405697, 43.73184462)}"
D23,GO-20152050482,Shooting,2,Mount Olive-Silverstone-Jamestown (2),895,2015-11-30T00:00:00,2015,895,"{'type': 'Point', 'coordinates': (-79.58207638, 43.74326507)}"
D52,GO-20152123843,Shooting,77,Waterfront Communities-The Island (77),896,2015-12-11T00:00:00,2015,896,"{'type': 'Point', 'coordinates': (-79.39281928, 43.64732006)}"
D33,GO-20152125474,Shooting,53,Henry Farm (53),897,2015-12-11T00:00:00,2015,897,"{'type': 'Point', 'coordinates': (-79.34112804, 43.77621386)}"
D51,GO-20152151120,Stabbing,76,Bay Street Corridor (76),898,2015-12-15T00:00:00,2015,898,"{'type': 'Point', 'coordinates': (-79.38207764, 43.65909609)}"
D31,GO-20152149617,Shooting,21,Humber Summit (21),899,2015-12-15T00:00:00,2015,899,"{'type': 'Point', 'coordinates': (-79.57203704, 43.7559761)}"
D52,GO-20152123328,Stabbing,76,Bay Street Corridor (76),900,2015-12-11T00:00:00,2015,900,"{'type': 'Point', 'coordinates': (-79.37968936, 43.64733439)}"
D41,GO-20152071129,Other,121,Oakridge (121),901,2015-11-28T00:00:00,2015,901,"{'type': 'Point', 'coordinates': (-79.285359, 43.69699745)}"
D13,GO-20152180756,Other,106,Humewood-Cedarvale (106),902,2015-12-20T00:00:00,2015,902,"{'type': 'Point', 'coordinates': (-79.42083062, 43.68619468)}"
D53,GO-20152229877,Other,100,Yonge-Eglinton (100),903,2015-12-30T00:00:00,2015,903,"{'type': 'Point', 'coordinates': (-79.39730385, 43.70179502)}"
D54,GO-201620700,Shooting,61,Taylor-Massey (61),904,2016-01-04T00:00:00,2016,904,"{'type': 'Point', 'coordinates': (-79.29125809000001, 43.69314398)}"
D32,GO-201698593,Other,50,Newtonbrook East (50),905,2016-01-17T00:00:00,2016,905,"{'type': 'Point', 'coordinates': (-79.41044605, 43.79653167)}"
D22,GO-2016119350,Shooting,10,Princess-Rosethorn (10),906,2016-01-20T00:00:00,2016,906,"{'type': 'Point', 'coordinates': (-79.5434554, 43.67199709)}"
D42,GO-2016120610,Shooting,117,L'Amoreaux (117),907,2016-01-20T00:00:00,2016,907,"{'type': 'Point', 'coordinates': (-79.33308972, 43.79817569)}"
D22,GO-2016108786,Shooting,18,New Toronto (18),908,2016-01-19T00:00:00,2016,908,"{'type': 'Point', 'coordinates': (-79.50967309, 43.59979141)}"
D43,GO-2016139786,Shooting,127,Bendale (127),909,2016-01-24T00:00:00,2016,909,"{'type': 'Point', 'coordinates': (-79.25361205, 43.77167743)}"
D13,GO-2016173014,Shooting,31,Yorkdale-Glen Park (31),910,2016-01-29T00:00:00,2016,910,"{'type': 'Point', 'coordinates': (-79.46577215, 43.70823789000001)}"
D14,GO-2016181573,Shooting,78,Kensington-Chinatown (78),911,2016-01-31T00:00:00,2016,911,"{'type': 'Point', 'coordinates': (-79.39919196, 43.65585086000001)}"
D23,GO-2016175803,Other,2,Mount Olive-Silverstone-Jamestown (2),912,2016-01-30T00:00:00,2016,912,"{'type': 'Point', 'coordinates': (-79.58100996, 43.73634981)}"
D14,GO-2016181573,Shooting,78,Kensington-Chinatown (78),913,2016-01-31T00:00:00,2016,913,"{'type': 'Point', 'coordinates': (-79.39919196, 43.65585086000001)}"
D22,GO-2016204501,Stabbing,13,Etobicoke West Mall (13),914,2016-02-03T00:00:00,2016,914,"{'type': 'Point', 'coordinates': (-79.57217757, 43.6523955)}"
D54,GO-2016225259,Other,54,O'Connor-Parkview (54),915,2016-02-07T00:00:00,2016,915,"{'type': 'Point', 'coordinates': (-79.30489867, 43.71598673)}"
D12,GO-2016235777,Stabbing,113,Weston (113),916,2016-02-09T00:00:00,2016,916,"{'type': 'Point', 'coordinates': (-79.50379913, 43.70287945)}"
D41,GO-2016345475,Stabbing,120,Clairlea-Birchmount (120),917,2016-02-27T00:00:00,2016,917,"{'type': 'Point', 'coordinates': (-79.28943255, 43.70648504)}"
D23,GO-2016354140,Shooting,8,Humber Heights-Westmount (8),918,2016-02-28T00:00:00,2016,918,"{'type': 'Point', 'coordinates': (-79.51745424, 43.69262736)}"
D11,GO-2016359352,Shooting,139,Scarborough Village (139),919,2016-02-29T00:00:00,2016,919,"{'type': 'Point', 'coordinates': (-79.21965317, 43.74501856)}"
D43,GO-2016317425,Other,139,Scarborough Village (139),920,2016-02-22T00:00:00,2016,920,"{'type': 'Point', 'coordinates': (-79.21234461, 43.7446023)}"
D52,GO-2016265129,Other,78,Kensington-Chinatown (78),921,2016-03-04T00:00:00,2016,921,"{'type': 'Point', 'coordinates': (-79.39062739, 43.65241188)}"
D42,GO-2016481311,Shooting,117,L'Amoreaux (117),922,2016-03-20T00:00:00,2016,922,"{'type': 'Point', 'coordinates': (-79.30239461, 43.79721854)}"
D12,GO-2016491854,Other,23,Pelmo Park-Humberlea (23),923,2016-03-22T00:00:00,2016,923,"{'type': 'Point', 'coordinates': (-79.51077244, 43.71527574)}"
D55,GO-2016500861,Shooting,70,South Riverdale (70),924,2016-03-23T00:00:00,2016,924,"{'type': 'Point', 'coordinates': (-79.34055684, 43.66228154)}"
D51,GO-2016556458,Shooting,73,Moss Park (73),925,2016-04-02T00:00:00,2016,925,"{'type': 'Point', 'coordinates': (-79.36442266, 43.65561541)}"
D31,GO-2016602150,Other,27,York University Heights (27),926,2016-04-09T00:00:00,2016,926,"{'type': 'Point', 'coordinates': (-79.49939292000002, 43.748515)}"
D53,GO-2016630918,Shooting,76,Bay Street Corridor (76),927,2016-04-13T00:00:00,2016,927,"{'type': 'Point', 'coordinates': (-79.38674812, 43.67022634)}"
D22,GO-2016632371,Shooting,17,Mimico (includes Humber Bay Shores) (17),928,2016-04-14T00:00:00,2016,928,"{'type': 'Point', 'coordinates': (-79.49671284, 43.61223676)}"
D54,GO-2016652097,Shooting,65,Greenwood-Coxwell (65),929,2016-04-17T00:00:00,2016,929,"{'type': 'Point', 'coordinates': (-79.32472818000001, 43.68311648)}"
D41,GO-2016734521,Shooting,119,Wexford/Maryvale (119),930,2016-04-29T00:00:00,2016,930,"{'type': 'Point', 'coordinates': (-79.31288749, 43.75841403)}"
D41,GO-2016734521,Shooting,119,Wexford/Maryvale (119),931,2016-04-29T00:00:00,2016,931,"{'type': 'Point', 'coordinates': (-79.31288749, 43.75841403)}"
D23,GO-2016838159,Shooting,1,West Humber-Clairville (1),932,2016-05-15T00:00:00,2016,932,"{'type': 'Point', 'coordinates': (-79.58938369, 43.73202412)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),933,2018-04-23T00:00:00,2018,933,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),934,2018-04-23T00:00:00,2018,934,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),935,2018-04-23T00:00:00,2018,935,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),936,2018-04-23T00:00:00,2018,936,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),937,2018-04-23T00:00:00,2018,937,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),938,2018-04-23T00:00:00,2018,938,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),939,2018-04-23T00:00:00,2018,939,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),940,2018-04-23T00:00:00,2018,940,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D32,GO-2018725711,Other,38,Lansing-Westgate (38),941,2018-04-23T00:00:00,2018,941,"{'type': 'Point', 'coordinates': (-79.41051878, 43.75994738)}"
D41,GO-2018813479,Stabbing,122,Birchcliffe-Cliffside (122),942,2018-05-06T00:00:00,2018,942,"{'type': 'Point', 'coordinates': (-79.27870905, 43.67477193)}"
D22,GO-2018821806,Shooting,10,Princess-Rosethorn (10),943,2018-05-07T00:00:00,2018,943,"{'type': 'Point', 'coordinates': (-79.55012904, 43.67339566)}"
D43,GO-2018907125,Shooting,135,Morningside (135),944,2018-05-20T00:00:00,2018,944,"{'type': 'Point', 'coordinates': (-79.21615056000002, 43.7754204)}"
D52,GO-2018911506,Shooting,76,Bay Street Corridor (76),945,2018-05-20T00:00:00,2018,945,"{'type': 'Point', 'coordinates': (-79.37733067, 43.64784591)}"
D14,GO-2018929488,Stabbing,95,Annex (95),946,2018-05-23T00:00:00,2018,946,"{'type': 'Point', 'coordinates': (-79.40526597, 43.67030834)}"
D54,GO-2018946587,Other,57,Broadview North (57),947,2018-05-25T00:00:00,2018,947,"{'type': 'Point', 'coordinates': (-79.35128009, 43.69198434)}"
D55,GO-2018945776,Stabbing,62,East End-Danforth (62),948,2018-05-25T00:00:00,2018,948,"{'type': 'Point', 'coordinates': (-79.30114138, 43.67812586)}"
D42,GO-2018958547,Shooting,132,Malvern (132),949,2018-05-28T00:00:00,2018,949,"{'type': 'Point', 'coordinates': (-79.22418706, 43.80449208)}"
D53,GO-2018965463,Shooting,95,Annex (95),950,2018-05-28T00:00:00,2018,950,"{'type': 'Point', 'coordinates': (-79.39015983, 43.67135683)}"
D52,GO-2018979942,Shooting,76,Bay Street Corridor (76),951,2018-05-30T00:00:00,2018,951,"{'type': 'Point', 'coordinates': (-79.38088599, 43.65632883)}"
D22,GO-20181021340,Shooting,18,New Toronto (18),952,2018-06-05T00:00:00,2018,952,"{'type': 'Point', 'coordinates': (-79.50936023, 43.60258723)}"
D11,GO-20181046556,Stabbing,84,Little Portugal (84),953,2018-06-09T00:00:00,2018,953,"{'type': 'Point', 'coordinates': (-79.43287384000001, 43.64781668)}"
D14,GO-20181066328,Other,82,Niagara (82),954,2018-06-09T00:00:00,2018,954,"{'type': 'Point', 'coordinates': (-79.40956504000002, 43.64529628)}"
D11,GO-20181075301,Other,86,Roncesvalles (86),955,2018-06-13T00:00:00,2018,955,"{'type': 'Point', 'coordinates': (-79.43532226, 43.64420447)}"
D41,GO-20181091522,Stabbing,123,Cliffcrest (123),956,2018-06-16T00:00:00,2018,956,"{'type': 'Point', 'coordinates': (-79.24913752, 43.71919043)}"
D53,GO-20181106259,Other,75,Church-Yonge Corridor (75),957,2018-06-18T00:00:00,2018,957,"{'type': 'Point', 'coordinates': (-79.3841696, 43.67080434)}"
D32,GO-20181146367,Shooting,32,Englemount-Lawrence (32),958,2018-06-24T00:00:00,2018,958,"{'type': 'Point', 'coordinates': (-79.44386942, 43.71948624)}"
D23,GO-20181146418,Shooting,3,Thistletown-Beaumond Heights (3),959,2018-06-24T00:00:00,2018,959,"{'type': 'Point', 'coordinates': (-79.57639979, 43.738455380000005)}"
D23,GO-20181146418,Shooting,3,Thistletown-Beaumond Heights (3),960,2018-06-24T00:00:00,2018,960,"{'type': 'Point', 'coordinates': (-79.57639979, 43.738455380000005)}"
D23,GO-20181142174,Stabbing,1,West Humber-Clairville (1),961,2018-06-23T00:00:00,2018,961,"{'type': 'Point', 'coordinates': (-79.59033164, 43.73401277)}"
D51,GO-20181152121,Shooting,73,Moss Park (73),962,2018-06-25T00:00:00,2018,962,"{'type': 'Point', 'coordinates': (-79.37099208, 43.65829436)}"
D52,GO-20181191880,Shooting,77,Waterfront Communities-The Island (77),963,2018-06-30T00:00:00,2018,963,"{'type': 'Point', 'coordinates': (-79.39366252, 43.64935047)}"
D52,GO-20181191880,Shooting,77,Waterfront Communities-The Island (77),964,2018-06-30T00:00:00,2018,964,"{'type': 'Point', 'coordinates': (-79.39366252, 43.64935047)}"
D54,GO-20181194072,Stabbing,69,Blake-Jones (69),965,2018-07-01T00:00:00,2018,965,"{'type': 'Point', 'coordinates': (-79.33234245, 43.6814835)}"
D14,GO-20181198918,Shooting,78,Kensington-Chinatown (78),966,2018-07-01T00:00:00,2018,966,"{'type': 'Point', 'coordinates': (-79.40229657, 43.65523449)}"
D31,GO-20181240749,Shooting,24,Black Creek (24),967,2018-07-08T00:00:00,2018,967,"{'type': 'Point', 'coordinates': (-79.51472666, 43.76721178)}"
D31,GO-20181245963,Shooting,24,Black Creek (24),968,2018-07-09T00:00:00,2018,968,"{'type': 'Point', 'coordinates': (-79.51872198, 43.76916389)}"
D41,GO-20181221507,Other,120,Clairlea-Birchmount (120),969,2018-07-05T00:00:00,2018,969,"{'type': 'Point', 'coordinates': (-79.28852198, 43.70437997)}"
D54,GO-20181341286,Shooting,68,North Riverdale (68),970,2018-07-23T00:00:00,2018,970,"{'type': 'Point', 'coordinates': (-79.351925, 43.67755671)}"
D55,GO-20181329654,Stabbing,70,South Riverdale (70),971,2018-07-21T00:00:00,2018,971,"{'type': 'Point', 'coordinates': (-79.34751991, 43.656494820000006)}"
D54,GO-20181341286,Shooting,68,North Riverdale (68),972,2018-07-23T00:00:00,2018,972,"{'type': 'Point', 'coordinates': (-79.351925, 43.67755671)}"
D31,GO-20181358001,Shooting,21,Humber Summit (21),973,2018-07-25T00:00:00,2018,973,"{'type': 'Point', 'coordinates': (-79.56882783, 43.75471072)}"
D51,GO-2018104863,Other,75,Church-Yonge Corridor (75),974,2012-10-18T00:00:00,2012,974,"{'type': 'Point', 'coordinates': (-79.38007115, 43.66369728000001)}"
D43,GO-2018104863,Other,137,Woburn (137),975,2015-10-15T00:00:00,2015,975,"{'type': 'Point', 'coordinates': (-79.22222041, 43.751025000000006)}"
D52,GO-2018104863,Other,55,Thorncliffe Park (55),976,2010-09-06T00:00:00,2010,976,"{'type': 'Point', 'coordinates': (-79.34134662, 43.70801788000001)}"
D52,GO-2018104863,Other,55,Thorncliffe Park (55),977,2010-12-29T00:00:00,2010,977,"{'type': 'Point', 'coordinates': (-79.34134662, 43.70801788000001)}"
D52,GO-2018104863,Other,55,Thorncliffe Park (55),978,2015-12-14T00:00:00,2015,978,"{'type': 'Point', 'coordinates': (-79.34134662, 43.70801788000001)}"
D23,GO-20181508181,Shooting,1,West Humber-Clairville (1),979,2018-08-15T00:00:00,2018,979,"{'type': 'Point', 'coordinates': (-79.58938369, 43.73202412)}"
D23,GO-20181526723,Stabbing,6,Kingsview Village-The Westway (6),980,2018-08-18T00:00:00,2018,980,"{'type': 'Point', 'coordinates': (-79.55521943, 43.69262279)}"
D22,GO-20181527703,Stabbing,14,Islington-City Centre West (14),981,2018-08-18T00:00:00,2018,981,"{'type': 'Point', 'coordinates': (-79.55686589, 43.61012637)}"
D51,GO-20181528994,Shooting,73,Moss Park (73),982,2018-08-19T00:00:00,2018,982,"{'type': 'Point', 'coordinates': (-79.36474468, 43.65298813)}"
D54,GO-20181548479,Shooting,69,Blake-Jones (69),983,2018-08-22T00:00:00,2018,983,"{'type': 'Point', 'coordinates': (-79.34056846, 43.67979025)}"
D12,GO-20181549969,Shooting,115,Mount Dennis (115),984,2018-08-22T00:00:00,2018,984,"{'type': 'Point', 'coordinates': (-79.50085239, 43.691302900000004)}"
D22,GO-20181494077,Other,18,New Toronto (18),985,2018-08-13T00:00:00,2018,985,"{'type': 'Point', 'coordinates': (-79.50886163, 43.60153841)}"
D12,GO-20181562384,Stabbing,113,Weston (113),986,2018-08-24T00:00:00,2018,986,"{'type': 'Point', 'coordinates': (-79.51616258, 43.700160190000005)}"
D42,GO-20181564549,Other,129,Agincourt North (129),987,2018-08-24T00:00:00,2018,987,"{'type': 'Point', 'coordinates': (-79.24303362, 43.81296952)}"
D51,GO-20181599566,Other,72,Regent Park (72),988,2018-08-29T00:00:00,2018,988,"{'type': 'Point', 'coordinates': (-79.35842146, 43.66188892)}"
D22,GO-20181527703,Stabbing,14,Islington-City Centre West (14),989,2018-08-18T00:00:00,2018,989,"{'type': 'Point', 'coordinates': (-79.55686589, 43.61012637)}"
D41,GO-20181609974,Shooting,120,Clairlea-Birchmount (120),990,2018-08-31T00:00:00,2018,990,"{'type': 'Point', 'coordinates': (-79.27550733, 43.70151223)}"
D42,GO-20181622696,Shooting,132,Malvern (132),991,2018-09-02T00:00:00,2018,991,"{'type': 'Point', 'coordinates': (-79.21012713, 43.80914276)}"
D14,GO-20181626502,Shooting,82,Niagara (82),992,2018-09-02T00:00:00,2018,992,"{'type': 'Point', 'coordinates': (-79.40325003, 43.63573543)}"
D12,GO-20181665625,Shooting,91,Weston-Pellam Park (91),993,2018-09-08T00:00:00,2018,993,"{'type': 'Point', 'coordinates': (-79.46313594000002, 43.67401149)}"
D11,GO-20181668023,Other,86,Roncesvalles (86),994,2018-09-08T00:00:00,2018,994,"{'type': 'Point', 'coordinates': (-79.43532226, 43.64420447)}"
D23,GO-20181684842,Stabbing,7,Willowridge-Martingrove-Richview (7),995,2018-09-11T00:00:00,2018,995,"{'type': 'Point', 'coordinates': (-79.56712463, 43.68333734000001)}"
D43,GO-20181706301,Shooting,138,Eglinton East (138),996,2018-09-14T00:00:00,2018,996,"{'type': 'Point', 'coordinates': (-79.2320155, 43.74303707)}"
D42,GO-20181733104,Shooting,128,Agincourt South-Malvern West (128),997,2018-09-18T00:00:00,2018,997,"{'type': 'Point', 'coordinates': (-79.2621899, 43.7882081)}"
D32,GO-20181739446,Stabbing,36,Newtonbrook West (36),998,2018-09-19T00:00:00,2018,998,"{'type': 'Point', 'coordinates': (-79.41778215000001, 43.7889785)}"
D33,GO-20181772173,Shooting,53,Henry Farm (53),999,2018-09-24T00:00:00,2018,999,"{'type': 'Point', 'coordinates': (-79.34477913, 43.77268778)}"
D51,GO-20181777456,Shooting,72,Regent Park (72),1000,2018-09-25T00:00:00,2018,1000,"{'type': 'Point', 'coordinates': (-79.36267396, 43.65942878)}"
D31,GO-20181823974,Shooting,27,York University Heights (27),1001,2018-10-02T00:00:00,2018,1001,"{'type': 'Point', 'coordinates': (-79.49460855, 43.77771807)}"
D42,GO-20181827810,Shooting,118,Tam O'Shanter-Sullivan (118),1002,2018-10-03T00:00:00,2018,1002,"{'type': 'Point', 'coordinates': (-79.2993063, 43.78359438)}"
D55,GO-20181839683,Other,70,South Riverdale (70),1003,2018-10-04T00:00:00,2018,1003,"{'type': 'Point', 'coordinates': (-79.34740718, 43.65941945)}"
D31,GO-20181879521,Shooting,26,Downsview-Roding-CFB (26),1004,2018-10-11T00:00:00,2018,1004,"{'type': 'Point', 'coordinates': (-79.4901831, 43.73471251000001)}"
D41,GO-20181939006,Stabbing,124,Kennedy Park (124),1005,2018-10-20T00:00:00,2018,1005,"{'type': 'Point', 'coordinates': (-79.26451403, 43.73277006)}"
D41,GO-20181923388,Other,120,Clairlea-Birchmount (120),1006,2018-10-18T00:00:00,2018,1006,"{'type': 'Point', 'coordinates': (-79.28668911, 43.70008354)}"
D51,GO-20181887731,Other,75,Church-Yonge Corridor (75),1007,2018-10-12T00:00:00,2018,1007,"{'type': 'Point', 'coordinates': (-79.3771082, 43.65650088)}"
D31,GO-20182096419,Shooting,23,Pelmo Park-Humberlea (23),1008,2018-11-14T00:00:00,2018,1008,"{'type': 'Point', 'coordinates': (-79.5304014, 43.719473550000004)}"
D43,GO-20182124586,Shooting,136,West Hill (136),1009,2018-11-18T00:00:00,2018,1009,"{'type': 'Point', 'coordinates': (-79.18803696, 43.76726763)}"
D51,GO-20182113063,Other,73,Moss Park (73),1010,2018-11-16T00:00:00,2018,1010,"{'type': 'Point', 'coordinates': (-79.36941977, 43.65452491)}"
D51,GO-20182242344,Stabbing,73,Moss Park (73),1011,2018-12-06T00:00:00,2018,1011,"{'type': 'Point', 'coordinates': (-79.37481095, 43.66065384)}"
D23,GO-20182280579,Shooting,6,Kingsview Village-The Westway (6),1012,2018-12-12T00:00:00,2018,1012,"{'type': 'Point', 'coordinates': (-79.54863788, 43.70132673)}"
D31,GO-20182315055,Shooting,24,Black Creek (24),1013,2018-12-18T00:00:00,2018,1013,"{'type': 'Point', 'coordinates': (-79.5177342, 43.75901653)}"
